Estación,Año,Mes,Temperatura max med,Temperatura min med,Temperatura  med,Humedad Relat,Precipitaciones,Nombres Estaciones,Latitud,Longitud,Región
78371,2008,2,26.6,13.2,19.4,76.0,60.7,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2008,3,26.4,13.9,19.7,78.0,108.1,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2008,4,26.7,14.6,20.3,80.0,120.5,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2008,5,28.0,16.7,21.7,82.0,221.6,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2008,6,28.5,17.7,22.5,81.0,162.9,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2008,7,29.6,17.5,23.1,79.0,159.5,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2008,8,28.9,18.4,23.2,82.0,210.3,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2008,9,28.2,19.0,22.7,87.0,484.1,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2008,10,27.5,18.1,22.1,86.0,212.1,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2008,11,24.5,16.6,20.2,87.0,284.2,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2008,12,24.3,15.7,19.6,85.0,77.4,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2009,1,24.7,13.7,18.9,84.0,20.1,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2009,2,23.7,12.7,17.9,82.0,68.7,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2009,3,24.6,12.2,18.2,79.0,15.1,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2009,4,27.3,14.8,20.7,76.0,47.8,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2009,5,27.2,15.6,21.1,82.0,277.7,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2009,6,28.3,17.1,22.4,82.0,180.1,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2009,7,30.3,18.4,23.9,79.0,109.8,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2009,8,29.8,18.1,23.3,81.0,208.5,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2009,9,29.6,17.7,22.7,84.0,145.8,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2009,10,28.5,17.6,22.4,84.0,186.1,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2009,11,26.6,16.3,21.0,84.0,102.7,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2009,12,26.6,15.1,20.2,83.0,40.8,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2010,1,24.2,13.6,18.5,82.0,13.0,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2010,2,24.9,13.7,19.0,83.0,55.8,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2010,3,26.3,14.5,19.8,78.0,7.3,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2010,4,27.1,16.2,21.0,80.0,175.7,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2010,5,28.6,18.6,22.7,82.0,158.6,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2010,6,29.4,19.0,23.7,81.0,152.6,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2010,7,29.3,19.5,24.0,81.0,142.0,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2010,8,29.9,19.0,24.0,83.0,273.3,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2010,9,28.5,19.5,23.5,83.0,164.2,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2010,10,28.0,19.4,23.0,85.0,345.1,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2010,11,25.2,16.8,20.6,80.0,95.1,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2010,12,23.2,13.0,17.4,83.0,16.6,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2011,1,25.9,14.6,19.7,80.0,42.4,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2011,2,26.1,13.9,19.5,78.0,61.2,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2011,3,25.6,13.9,19.4,79.0,43.5,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2011,4,28.1,15.1,21.6,75.0,14.7,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2011,5,27.7,15.5,21.8,77.0,144.3,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2011,6,28.6,18.6,23.6,80.0,293.9,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2011,7,29.1,18.8,23.8,81.0,237.1,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2011,8,29.2,19.3,23.9,81.0,198.9,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2011,9,29.2,18.5,23.6,81.0,281.3,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2011,10,27.4,18.5,22.9,85.0,191.3,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2011,11,26.1,16.3,21.5,82.0,10.2,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2011,12,24.9,15.6,20.3,81.0,101.8,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2012,1,24.7,13.8,19.3,81.0,45.4,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2012,2,26.2,12.9,19.9,78.0,2.9,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2012,3,26.9,13.6,20.4,76.0,94.2,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2012,4,26.2,16.2,21.2,79.0,112.9,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2012,5,27.7,16.8,22.5,79.0,219.7,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2012,6,29.0,18.8,23.8,78.0,224.9,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2012,7,29.3,18.0,23.7,78.0,129.9,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2012,8,29.2,19.2,24.0,78.0,261.8,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2012,9,28.8,17.8,23.2,82.0,298.1,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2012,10,27.1,19.0,22.8,85.0,449.8,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2012,11,24.3,16.5,20.7,86.0,21.8,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2012,12,24.9,14.6,20.1,84.0,27.6,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2013,1,25.8,14.3,20.1,81.0,20.3,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2013,2,26.1,13.2,19.9,81.0,36.4,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2013,3,25.2,13.2,19.2,76.0,53.6,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2013,4,27.8,15.5,21.8,80.0,250.3,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2013,5,27.5,16.5,22.1,82.0,259.2,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2013,6,28.5,17.8,23.3,83.0,176.5,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2013,7,28.8,17.7,23.5,82.0,120.8,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2013,8,29.6,17.4,23.6,81.0,225.6,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2013,9,29.3,17.8,23.3,85.0,326.2,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2013,10,28.3,17.6,23.0,87.0,287.9,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2013,11,26.9,16.7,21.7,86.0,65.7,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2013,12,26.5,14.7,20.5,81.0,29.1,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2014,1,25.5,14.0,19.8,81.0,70.0,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2014,2,26.7,15.0,20.4,81.0,175.0,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2014,3,26.9,15.3,20.9,78.0,42.2,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2014,4,27.6,16.5,22.1,79.0,218.7,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2014,5,27.5,17.5,22.2,81.0,304.9,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2014,6,28.6,18.6,23.4,83.0,348.4,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2014,7,29.9,18.2,24.2,79.0,153.9,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2014,8,29.8,19.2,24.3,79.0,162.7,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2014,9,28.8,18.7,23.4,81.0,321.3,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2014,10,27.9,17.8,23.0,80.0,133.4,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2014,11,26.0,17.3,21.8,79.0,122.3,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2014,12,25.2,15.4,20.5,77.0,11.6,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2015,1,23.9,15.8,20.6,75.0,4.7,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2015,2,23.9,14.1,19.9,74.0,53.9,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2015,3,27.2,16.9,21.5,70.0,55.3,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2015,4,28.0,18.3,22.6,72.0,104.0,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2015,5,27.1,18.1,22.1,79.0,189.4,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2015,6,26.9,19.5,23.0,82.0,138.7,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2015,7,28.6,20.0,23.6,79.0,138.3,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2015,8,29.6,18.6,23.7,82.0,227.5,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2015,9,29.4,18.9,23.6,84.0,250.7,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2015,10,27.8,18.9,22.8,86.0,168.4,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2015,11,26.7,17.9,22.0,84.0,108.2,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2015,12,26.9,16.2,21.2,81.0,20.6,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2016,1,25.3,14.9,20.0,82.0,31.0,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2016,2,23.9,15.2,19.3,84.0,113.8,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2016,3,26.7,15.1,20.8,78.0,33.4,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2016,4,26.7,16.6,21.4,81.0,70.7,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2016,5,27.7,17.8,22.4,83.0,380.5,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2016,6,28.5,18.9,23.4,82.0,156.3,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2016,7,29.3,18.7,23.8,82.0,135.2,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2016,8,29.2,19.0,23.7,81.0,224.6,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2016,9,29.6,18.3,23.4,82.0,154.0,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2016,10,,,22.7,85.0,250.5,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2016,11,,,,,,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2016,12,,,,,,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2017,1,24.5,13.9,18.9,79.0,85.8,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2017,2,26.0,14.3,19.9,78.0,7.2,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2017,3,24.3,14.7,19.3,82.0,35.6,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2017,4,26.5,16.3,20.9,81.0,64.1,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2017,5,27.0,16.8,21.7,82.0,222.9,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2017,6,28.6,18.8,23.1,82.0,287.7,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2017,7,29.3,18.6,23.2,82.0,155.4,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2017,8,30.0,18.7,23.7,82.0,137.8,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2017,9,28.3,19.4,23.2,86.0,434.8,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2017,10,27.3,19.2,22.6,87.0,85.8,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2017,11,25.7,18.4,21.5,88.0,78.9,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2017,12,24.4,16.3,20.2,87.0,170.6,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2018,1,23.5,16.1,19.6,88.0,146.8,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2018,2,24.6,15.4,19.7,79.0,6.6,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2018,3,24.8,13.7,19.1,78.0,43.5,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2018,4,27.1,15.7,21.1,83.0,163.0,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2018,5,26.3,18.1,21.5,87.0,406.6,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2018,6,28.5,18.0,22.8,82.0,168.5,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2018,7,29.4,18.0,23.3,81.0,115.5,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2018,8,29.2,17.9,22.8,83.0,118.7,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2018,9,28.3,17.8,22.6,83.0,48.6,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2018,10,27.4,18.4,22.2,85.0,178.2,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2018,11,26.8,16.8,21.7,82.0,10.7,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2018,12,25.9,15.6,20.6,82.0,51.7,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2019,1,25.3,14.3,19.8,80.0,24.6,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2019,2,26.8,14.6,20.5,78.0,41.8,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2019,3,26.1,15.5,20.6,79.0,76.0,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2019,4,27.4,16.1,21.6,79.0,264.4,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2019,5,28.0,17.9,22.4,83.0,268.4,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2019,6,29.8,19.2,23.8,81.0,293.3,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2019,7,29.9,18.7,23.6,79.0,230.8,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2019,8,30.0,19.3,23.7,82.0,388.4,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2019,9,,,,,,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2019,10,28.5,18.7,22.8,84.0,85.2,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2019,11,26.5,17.5,21.3,84.0,58.2,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2019,12,26.3,16.0,20.8,84.0,107.2,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2020,1,25.0,15.1,19.8,81.0,53.1,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2020,2,26.9,14.7,20.3,77.0,9.8,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2020,3,26.2,14.6,20.1,73.0,56.3,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2020,4,30.0,16.3,22.8,69.0,40.6,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2020,5,28.7,18.7,23.0,82.0,277.9,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2020,6,29.8,18.6,23.8,80.0,149.4,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2020,7,29.4,18.9,23.5,81.0,296.1,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2020,8,30.1,19.1,23.7,82.0,274.1,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2020,9,29.3,18.8,23.0,84.0,199.7,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2020,10,28.5,19.1,22.9,84.0,128.5,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2020,11,26.1,18.6,21.5,87.0,162.7,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2020,12,25.3,15.6,19.8,86.0,75.3,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2021,1,,,,,,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2021,2,27.5,13.9,20.3,78.0,4.4,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2021,3,27.4,14.1,20.2,80.0,105.8,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2021,4,28.2,14.9,21.0,79.0,100.8,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2021,5,28.5,16.8,22.0,82.0,302.7,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2021,6,,,,,,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2021,7,29.1,18.1,23.6,80.0,150.2,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2021,8,29.3,18.3,23.7,79.0,114.6,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2021,9,29.7,17.5,23.5,79.0,93.4,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2021,10,28.0,17.9,22.8,81.0,143.4,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2021,11,,,,,,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2021,12,26.2,14.8,20.6,79.0,18.8,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2022,1,25.5,13.5,19.6,78.0,10.2,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2022,2,26.0,15.1,20.6,78.0,26.6,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2022,3,27.5,15.2,21.2,75.0,49.8,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2022,4,26.9,16.7,21.4,78.0,266.8,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2022,5,27.9,17.1,22.3,80.0,200.8,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2022,6,28.3,18.3,23.0,80.0,196.7,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2022,7,29.4,18.0,23.6,78.0,153.5,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2022,8,29.4,18.4,23.4,80.0,136.7,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2022,9,29.4,18.4,23.8,79.0,79.8,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2022,10,27.7,18.1,22.8,83.0,101.2,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2022,11,27.6,16.9,22.1,80.0,29.8,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78371,2022,12,26.0,14.0,19.9,76.0,38.7,Pinares de Mayarí.Holguín,20.48392,-75.80345,Oriente
78364,1990,1,32.3,21.9,25.8,69.0,39.7,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1990,2,31.6,21.3,25.3,69.0,85.7,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1990,3,31.4,21.4,25.4,69.0,33.5,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1990,4,32.4,22.4,26.5,68.0,46.9,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1990,5,32.9,24.1,27.8,67.0,38.1,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1990,6,33.8,24.2,28.2,68.0,114.1,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1990,7,33.8,24.3,28.0,72.0,211.1,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1990,8,34.5,24.4,28.5,70.0,54.7,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1990,9,34.7,24.3,28.1,73.0,105.4,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1990,10,32.5,23.7,26.7,79.0,661.1,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1990,11,32.4,23.1,26.5,72.0,56.5,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1990,12,31.0,21.7,25.1,72.0,37.3,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1991,1,31.8,21.0,25.5,68.0,8.0,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1991,2,31.1,20.5,24.8,65.0,20.7,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1991,3,31.3,21.4,25.7,67.0,36.8,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1991,4,32.0,22.6,26.7,67.0,103.2,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1991,5,32.1,23.3,26.6,73.0,255.0,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1991,6,33.5,24.9,28.3,71.0,25.9,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1991,7,34.4,25.0,28.5,70.0,50.9,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1991,8,34.1,24.9,28.5,68.0,54.1,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1991,9,33.7,24.0,27.6,74.0,169.3,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1991,10,32.5,23.4,26.9,77.0,228.6,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1991,11,31.4,22.8,25.8,76.0,201.8,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1991,12,31.2,21.3,25.0,68.0,3.9,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1992,1,31.3,20.3,24.9,70.0,18.8,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1992,2,31.0,20.8,25.1,68.0,509.4,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1992,3,31.9,21.9,25.9,69.0,68.7,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1992,4,32.2,22.4,26.4,69.0,101.3,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1992,5,32.6,22.1,26.2,70.0,161.5,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1992,6,33.5,24.9,28.6,69.0,13.6,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1992,7,34.4,24.4,28.3,67.0,64.8,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1992,8,34.3,24.4,28.1,70.0,79.4,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1992,9,33.8,24.1,27.5,71.0,57.4,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1992,10,34.1,23.9,27.6,71.0,54.4,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1992,11,33.5,23.1,26.6,72.0,90.7,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1992,12,31.8,21.1,25.0,69.0,36.0,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1993,1,30.7,20.9,24.6,71.0,248.9,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1993,2,30.8,20.3,24.6,67.0,25.7,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1993,3,30.6,21.0,24.8,71.0,151.0,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1993,4,31.3,22.0,25.6,72.0,169.3,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1993,5,31.6,23.1,26.2,75.0,209.9,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1993,6,33.6,24.6,28.1,72.0,113.7,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1993,7,34.6,24.6,28.5,68.0,63.6,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1993,8,34.7,24.6,28.3,69.0,90.6,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1993,9,34.0,23.9,27.5,73.0,131.2,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1993,10,34.1,23.9,27.9,72.0,59.6,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1993,11,32.2,23.2,26.5,75.0,319.7,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1993,12,31.0,21.8,25.4,74.0,70.2,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1994,1,31.2,21.4,25.1,71.0,40.5,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1994,2,32.0,21.5,25.6,68.0,49.0,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1994,3,31.7,21.7,25.7,68.0,95.9,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1994,4,32.2,22.4,26.3,67.0,101.4,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1994,5,31.5,22.9,26.6,77.0,365.9,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1994,6,33.5,24.5,28.3,71.0,36.0,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
78364,1994,7,33.7,24.2,28.0,68.0,43.1,Universidad.Santiago de Cuba,20.03132,-75.81282,Oriente
